name,marks
Student6140,96
Student6141,90
Student6142,82
Student6143,99
Student6144,89
Student6145,84
Student6146,78
Student6147,86
Student6148,95
Student6149,74
Student6150,71
Student6151,71
Student6152,89
Student6153,81
Student6154,98
Student6155,84
Student6156,99
Student6157,91
Student6158,98
Student6159,73
Student6160,89
Student6161,83
Student6162,71
Student6163,72
Student6164,74
Student6165,88
Student6166,80
Student6167,82
Student6168,89
Student6169,93
Student6170,75
Student6171,76
Student6172,82
Student6173,80
Student6174,72
Student6175,77
Student6176,96
Student6177,75
Student6178,96
Student6179,77
Student6180,83
Student6181,72
Student6182,80
Student6183,76
Student6184,90
Student6185,70
Student6186,86
Student6187,77
Student6188,97
Student6189,91
Student6190,75
Student6191,71
Student6192,93
Student6193,94
Student6194,74
Student6195,93
Student6196,78
Student6197,72
Student6198,70
Student6199,73
Student6200,99
Student6201,98
Student6202,83
Student6203,80
Student6204,99
Student6205,87
Student6206,95
Student6207,82
Student6208,96
Student6209,86
Student6210,70
Student6211,93
Student6212,85
Student6213,71
Student6214,89
Student6215,75
Student6216,90
Student6217,93
Student6218,100
Student6219,81
Student6220,96
Student6221,98
Student6222,72
Student6223,97
Student6224,100
Student6225,79
Student6226,89
Student6227,78
Student6228,82
Student6229,73
Student6230,100
Student6231,72
Student6232,83
Student6233,99
Student6234,79
Student6235,99
Student6236,86
Student6237,73
Student6238,73
Student6239,93
Student6240,79
Student6241,78
Student6242,95
Student6243,82
Student6244,70
Student6245,76
Student6246,82
Student6247,75
Student6248,97
Student6249,86
Student6250,91
Student6251,81
Student6252,100
Student6253,78
Student6254,94
Student6255,98
Student6256,82
Student6257,79
Student6258,99
Student6259,73
Student6260,99
Student6261,85
Student6262,98
Student6263,82
Student6264,94
Student6265,79
Student6266,91
Student6267,89
Student6268,83
Student6269,96
Student6270,87
Student6271,80
Student6272,73
Student6273,79
Student6274,70
Student6275,73
Student6276,90
Student6277,80
Student6278,94
Student6279,91
Student6280,76
Student6281,72
Student6282,75
Student6283,99
Student6284,79
Student6285,73
Student6286,90
Student6287,79
Student6288,84
Student6289,77
Student6290,99
Student6291,99
Student6292,94
Student6293,81
Student6294,70
Student6295,71
Student6296,83
Student6297,78
Student6298,85
Student6299,78
Student6300,91
Student6301,71
Student6302,74
Student6303,84
Student6304,100
Student6305,84
Student6306,85
Student6307,72
Student6308,82
Student6309,97
Student6310,82
Student6311,87
Student6312,80
Student6313,82
Student6314,95
Student6315,87
Student6316,99
Student6317,91
Student6318,98
Student6319,99
Student6320,73
Student6321,83
Student6322,74
Student6323,90
Student6324,71
Student6325,94
Student6326,84
Student6327,100
Student6328,81
Student6329,91
Student6330,80
Student6331,80
Student6332,91
Student6333,73
Student6334,83
Student6335,70
Student6336,95
Student6337,77
Student6338,95
Student6339,75
Student6340,84
Student6341,72
Student6342,76
Student6343,74
Student6344,97
Student6345,95
Student6346,85
Student6347,96
Student6348,91
Student6349,93
Student6350,82
Student6351,97
Student6352,84
Student6353,90
Student6354,95
Student6355,92
Student6356,91
Student6357,80
Student6358,79
Student6359,90
Student6360,94
Student6361,82
Student6362,73
Student6363,72
Student6364,90
Student6365,82
Student6366,95
Student6367,70
Student6368,91
Student6369,81
Student6370,93
Student6371,89
Student6372,99
Student6373,86
Student6374,83
Student6375,77
Student6376,87
Student6377,83
Student6378,71
Student6379,74
Student6380,85
Student6381,70
Student6382,74
Student6383,73
Student6384,72
Student6385,76
Student6386,91
Student6387,96
Student6388,87
Student6389,97
Student6390,72
Student6391,99
Student6392,97
Student6393,73
Student6394,91
Student6395,84
Student6396,85
Student6397,76
Student6398,75
Student6399,98
Student6400,99
Student6401,93
Student6402,72
Student6403,76
Student6404,83
Student6405,77
Student6406,97
Student6407,94
Student6408,86
Student6409,90
Student6410,79
Student6411,94
Student6412,82
Student6413,98
Student6414,76
Student6415,87
Student6416,75
Student6417,88
Student6418,93
Student6419,95
Student6420,77
Student6421,94
Student6422,83
Student6423,95
Student6424,81
Student6425,85
Student6426,93
Student6427,87
Student6428,94
Student6429,80
Student6430,75
Student6431,94
Student6432,87
Student6433,80
Student6434,88
Student6435,87
Student6436,76
Student6437,80
Student6438,91
Student6439,83
Student6440,96
Student6441,75
Student6442,70
Student6443,85
Student6444,93
Student6445,77
Student6446,71
Student6447,96
Student6448,74
Student6449,80
Student6450,76
Student6451,83
Student6452,85
Student6453,90
Student6454,80
Student6455,76
Student6456,99
Student6457,93
Student6458,71
Student6459,89
Student6460,72
Student6461,72
Student6462,84
Student6463,87
Student6464,99
Student6465,96
Student6466,72
Student6467,77
Student6468,76
Student6469,99
Student6470,98
Student6471,94
Student6472,84
Student6473,81
Student6474,79
Student6475,98
Student6476,94
Student6477,72
Student6478,83
Student6479,98
Student6480,89
Student6481,72
Student6482,83
Student6483,99
Student6484,90
Student6485,92
Student6486,100
Student6487,100
Student6488,85
Student6489,88
Student6490,96
Student6491,87
Student6492,88
Student6493,72
Student6494,81
Student6495,85
Student6496,70
Student6497,77
Student6498,81
Student6499,93
Student6500,89
Student6501,100
Student6502,72
Student6503,83
Student6504,91
Student6505,71
Student6506,84
Student6507,71
Student6508,99
Student6509,99
Student6510,73
Student6511,80
Student6512,73
Student6513,97
Student6514,95
Student6515,99
Student6516,92
Student6517,78
Student6518,76
Student6519,78
Student6520,85
Student6521,86
Student6522,99
Student6523,79
Student6524,75
Student6525,70
Student6526,72
Student6527,98
Student6528,89
Student6529,89
Student6530,85
Student6531,92
Student6532,78
Student6533,92
Student6534,85
Student6535,98
Student6536,77
Student6537,87
Student6538,85
Student6539,83
Student6540,79
Student6541,91
Student6542,76
Student6543,91
Student6544,85
Student6545,80
Student6546,89
Student6547,89
Student6548,76
Student6549,90
Student6550,86
Student6551,81
Student6552,98
Student6553,89
Student6554,73
Student6555,90
Student6556,70
Student6557,79
Student6558,75
Student6559,81
Student6560,72
Student6561,89
Student6562,88
Student6563,75
Student6564,99
Student6565,88
Student6566,99
Student6567,87
Student6568,74
Student6569,95
Student6570,82
Student6571,87
Student6572,89
Student6573,95
Student6574,85
Student6575,88
Student6576,85
Student6577,87
Student6578,83
Student6579,76
Student6580,85
Student6581,87
Student6582,89
Student6583,84
Student6584,92
Student6585,98
Student6586,70
Student6587,100
Student6588,86
Student6589,76
Student6590,83
Student6591,88
Student6592,70
Student6593,70
Student6594,100
Student6595,70
Student6596,80
Student6597,94
Student6598,94
Student6599,91
Student6600,81
Student6601,72
Student6602,96
Student6603,76
Student6604,93
Student6605,78
Student6606,72
Student6607,84
Student6608,99
Student6609,74
Student6610,76
Student6611,79
Student6612,73
Student6613,97
Student6614,74
Student6615,72
Student6616,94
Student6617,78
Student6618,97
Student6619,79
Student6620,86
Student6621,100
Student6622,83
Student6623,92
Student6624,84
Student6625,73
Student6626,99
Student6627,88
Student6628,70
Student6629,95
Student6630,100
Student6631,90
Student6632,80
Student6633,97
Student6634,97
Student6635,80
Student6636,84
Student6637,90
Student6638,84
Student6639,81
Student6640,84
Student6641,94
Student6642,94
Student6643,79
Student6644,90
Student6645,72
Student6646,99
Student6647,89
Student6648,76
Student6649,83
Student6650,80
Student6651,85
Student6652,88
Student6653,85
Student6654,74
Student6655,83
Student6656,82
Student6657,97
Student6658,94
Student6659,89
Student6660,83
Student6661,84
Student6662,80
Student6663,74
Student6664,78
Student6665,77
Student6666,80
Student6667,96
Student6668,96
Student6669,85
Student6670,70
Student6671,91
Student6672,85
Student6673,80
Student6674,75
Student6675,93
Student6676,72
Student6677,87
Student6678,88
Student6679,70
Student6680,86
Student6681,100
Student6682,96
Student6683,83
Student6684,84
Student6685,82
Student6686,77
Student6687,80
Student6688,81
Student6689,75
Student6690,97
Student6691,70
Student6692,94
Student6693,76
Student6694,83
Student6695,73
Student6696,94
Student6697,99
Student6698,92
Student6699,84
Student6700,93
Student6701,81
Student6702,89
Student6703,86
Student6704,94
Student6705,95
Student6706,96
Student6707,98
Student6708,83
Student6709,93
Student6710,73
Student6711,70
Student6712,70
Student6713,99
Student6714,100
Student6715,75
Student6716,94
Student6717,75
Student6718,100
Student6719,90
Student6720,95
Student6721,94
Student6722,92
Student6723,86
Student6724,86
Student6725,70
Student6726,74
Student6727,82
Student6728,75
Student6729,80
Student6730,93
Student6731,79
Student6732,73
Student6733,82
Student6734,95
Student6735,84
Student6736,90
Student6737,100
Student6738,80
Student6739,80
Student6740,88
Student6741,95
Student6742,83
Student6743,92
Student6744,75
Student6745,77
Student6746,74
Student6747,74
Student6748,100
Student6749,81
Student6750,83
Student6751,79
Student6752,80
Student6753,100
Student6754,86
Student6755,96
Student6756,87
Student6757,74
Student6758,74
Student6759,98
Student6760,78
Student6761,79
Student6762,89
Student6763,89
Student6764,84
Student6765,85
Student6766,74
Student6767,100
Student6768,87
Student6769,71
Student6770,85
Student6771,93
Student6772,72
Student6773,79
Student6774,89
Student6775,81
Student6776,100
Student6777,91
Student6778,93
Student6779,78
Student6780,87
Student6781,84
Student6782,78
Student6783,98
Student6784,79
Student6785,71
Student6786,99
Student6787,87
Student6788,84
Student6789,71
Student6790,88
Student6791,84
Student6792,85
Student6793,89
Student6794,77
Student6795,83
Student6796,95
Student6797,93
Student6798,86
Student6799,99
Student6800,89
Student6801,97
Student6802,83
Student6803,85
Student6804,82
Student6805,76
Student6806,77
Student6807,88
Student6808,95
Student6809,91
Student6810,74
Student6811,82
Student6812,80
Student6813,92
Student6814,82
Student6815,86
Student6816,83
Student6817,92
Student6818,73
Student6819,74
Student6820,80
Student6821,77
Student6822,71
Student6823,77
Student6824,76
Student6825,83
Student6826,98
Student6827,85
Student6828,92
Student6829,80
Student6830,75
Student6831,91
Student6832,94
Student6833,87
Student6834,73
Student6835,84
Student6836,89
Student6837,78
Student6838,81
Student6839,72
Student6840,83
Student6841,71
Student6842,90
Student6843,72
Student6844,96
Student6845,88
Student6846,76
Student6847,84
Student6848,86
Student6849,73
Student6850,86
Student6851,86
Student6852,100
Student6853,77
Student6854,90
Student6855,75
Student6856,89
Student6857,97
Student6858,76
Student6859,95
Student6860,81
Student6861,84
Student6862,83
Student6863,75
Student6864,94
Student6865,73
Student6866,92
Student6867,75
Student6868,73
Student6869,88
Student6870,89
Student6871,75
Student6872,77
Student6873,70
Student6874,80
Student6875,72
Student6876,71
Student6877,100
Student6878,83
Student6879,80
Student6880,100
Student6881,89
Student6882,77
Student6883,93
Student6884,71
Student6885,73
Student6886,95
Student6887,71
Student6888,91
Student6889,94
Student6890,76
Student6891,95
Student6892,99
Student6893,96
Student6894,82
Student6895,78
Student6896,83
Student6897,77
Student6898,78
Student6899,79
Student6900,87
Student6901,72
Student6902,94
Student6903,79
Student6904,100
Student6905,91
Student6906,81
Student6907,76
Student6908,71
Student6909,86
Student6910,88
Student6911,70
Student6912,78
Student6913,93
Student6914,70
Student6915,89
Student6916,74
Student6917,76
Student6918,87
Student6919,100
Student6920,94
Student6921,73
Student6922,94
Student6923,80
Student6924,88
Student6925,91
Student6926,84
Student6927,87
Student6928,93
Student6929,75
Student6930,71
Student6931,92
Student6932,88
Student6933,71
Student6934,88
Student6935,96
Student6936,90
Student6937,94
Student6938,95
Student6939,91
Student6940,99
Student6941,78
Student6942,92
Student6943,94
Student6944,87
Student6945,83
Student6946,88
Student6947,87
Student6948,88
Student6949,93
Student6950,80
Student6951,95
Student6952,100
Student6953,89
Student6954,91
Student6955,77
Student6956,81
Student6957,91
Student6958,80
Student6959,85
Student6960,98
Student6961,76
Student6962,76
Student6963,78
Student6964,88
Student6965,79
Student6966,100
Student6967,94
Student6968,78
Student6969,77
Student6970,99
Student6971,84
Student6972,91
Student6973,94
Student6974,95
Student6975,80
Student6976,74
Student6977,73
Student6978,73
Student6979,95
Student6980,80
Student6981,82
Student6982,100
Student6983,74
Student6984,79
Student6985,99
Student6986,86
Student6987,78
Student6988,100
Student6989,77
Student6990,100
Student6991,76
Student6992,86
Student6993,81
Student6994,82
Student6995,73
Student6996,71
Student6997,98
Student6998,72
Student6999,88
Student7000,82
Student7001,73
Student7002,84
Student7003,95
Student7004,97
Student7005,84
Student7006,92
Student7007,76
Student7008,74
Student7009,75
Student7010,100
Student7011,77
Student7012,77
Student7013,77
Student7014,93
Student7015,84
Student7016,79
Student7017,81
Student7018,84
Student7019,89
Student7020,75
Student7021,87
Student7022,98
Student7023,95
Student7024,79
Student7025,71
Student7026,84
Student7027,92
Student7028,73
Student7029,71
Student7030,83
Student7031,70
Student7032,98
Student7033,95
Student7034,88
Student7035,87
Student7036,99
Student7037,74
Student7038,93
Student7039,89
Student7040,82
Student7041,97
Student7042,87
Student7043,77
Student7044,78
Student7045,84
Student7046,78
Student7047,94
Student7048,74
Student7049,96
Student7050,70
Student7051,79
Student7052,71
Student7053,86
Student7054,92
Student7055,80
Student7056,77
Student7057,84
Student7058,84
Student7059,90
Student7060,91
Student7061,99
Student7062,81
Student7063,79
Student7064,73
Student7065,71
Student7066,75
Student7067,78
Student7068,74
Student7069,93
Student7070,98
Student7071,93
Student7072,84
Student7073,82
Student7074,99
Student7075,87
Student7076,75
Student7077,100
Student7078,94
Student7079,81
Student7080,97
Student7081,90
Student7082,95
Student7083,100
Student7084,89
Student7085,100
Student7086,100
Student7087,96
Student7088,71
Student7089,88
Student7090,91
Student7091,79
Student7092,97
Student7093,72
Student7094,78
Student7095,83
Student7096,91
Student7097,88
Student7098,87
Student7099,77
Student7100,89
Student7101,80
Student7102,86
Student7103,70
Student7104,84
Student7105,88
Student7106,90
Student7107,93
Student7108,82
Student7109,89
Student7110,81
Student7111,87
Student7112,91
Student7113,73
Student7114,75
Student7115,94
Student7116,90
Student7117,86
Student7118,99
Student7119,95
Student7120,74
Student7121,74
Student7122,71
Student7123,71
Student7124,91
Student7125,98
Student7126,87
Student7127,71
Student7128,91
Student7129,84
Student7130,100
Student7131,82
Student7132,92
Student7133,93
Student7134,79
Student7135,87
Student7136,71
Student7137,85
Student7138,86
Student7139,97
Student7140,81
Student7141,73
Student7142,96
Student7143,71
Student7144,72
Student7145,87
Student7146,70
Student7147,82
Student7148,71
Student7149,97
Student7150,86
Student7151,76
Student7152,92
Student7153,77
Student7154,74
Student7155,81
Student7156,87
Student7157,95
Student7158,84
Student7159,84
Student7160,91
Student7161,80
Student7162,73
Student7163,83
Student7164,75
Student7165,100
Student7166,79
Student7167,98
Student7168,72
Student7169,89
Student7170,70
Student7171,77
Student7172,78
Student7173,86
Student7174,74
Student7175,77
Student7176,99
Student7177,85
Student7178,78
Student7179,92
Student7180,97
Student7181,86
Student7182,90
Student7183,73
Student7184,78
Student7185,72
Student7186,93
Student7187,89
Student7188,85
Student7189,72
Student7190,93
Student7191,84
Student7192,72
Student7193,98
Student7194,100
Student7195,99
Student7196,97
Student7197,80
Student7198,82
Student7199,77
Student7200,72
Student7201,70
Student7202,75
Student7203,72
Student7204,71
Student7205,84
Student7206,72
Student7207,77
Student7208,95
Student7209,80
Student7210,88
Student7211,94
Student7212,77
Student7213,75
Student7214,82
Student7215,73
Student7216,85
Student7217,88
Student7218,74
Student7219,97
Student7220,80
Student7221,80
Student7222,99
Student7223,75
Student7224,91
Student7225,77
Student7226,92
Student7227,83
Student7228,96
Student7229,100
Student7230,96
Student7231,83
Student7232,81
Student7233,76
Student7234,80
Student7235,89
Student7236,84
Student7237,72
Student7238,75
Student7239,96
Student7240,86
Student7241,85
Student7242,72
Student7243,88
Student7244,81
Student7245,94
Student7246,85
Student7247,97
Student7248,80
Student7249,80
Student7250,94
Student7251,99
Student7252,86
Student7253,79
Student7254,87
Student7255,97
Student7256,70
Student7257,81
Student7258,86
Student7259,81
Student7260,80
Student7261,92
Student7262,76
Student7263,72
Student7264,80
Student7265,99
Student7266,89
Student7267,70
Student7268,87
Student7269,97
Student7270,90
Student7271,87
Student7272,95
Student7273,76
Student7274,89
Student7275,79
Student7276,91
Student7277,70
Student7278,94
Student7279,70
Student7280,80
Student7281,94
Student7282,77
Student7283,71
Student7284,99
Student7285,71
Student7286,83
Student7287,79
Student7288,77
Student7289,87
Student7290,82
Student7291,100
Student7292,93
Student7293,95
Student7294,99
Student7295,92
Student7296,87
Student7297,92
Student7298,92
Student7299,97
Student7300,75
Student7301,71
Student7302,83
Student7303,99
Student7304,97
Student7305,87
Student7306,80
Student7307,74
Student7308,76
Student7309,71
Student7310,77
Student7311,88
Student7312,94
Student7313,95
Student7314,98
Student7315,86
Student7316,75
Student7317,72
Student7318,87
Student7319,85
Student7320,94
Student7321,85
Student7322,88
Student7323,82
Student7324,83
Student7325,98
Student7326,94
Student7327,75
Student7328,79
Student7329,70
Student7330,73
Student7331,84
Student7332,81
Student7333,75
Student7334,98
Student7335,97
Student7336,82
Student7337,83
Student7338,77
Student7339,77
Student7340,92
Student7341,95
Student7342,83
Student7343,77
Student7344,91
Student7345,85
Student7346,82
Student7347,73
Student7348,89
Student7349,77
Student7350,78
Student7351,97
Student7352,96
Student7353,78
Student7354,74
Student7355,95
Student7356,80
Student7357,91
Student7358,78
Student7359,95
Student7360,85
Student7361,98
Student7362,98
Student7363,81
Student7364,97
Student7365,81
Student7366,70
Student7367,86
Student7368,83
Student7369,74
Student7370,79
Student7371,74
Student7372,87
Student7373,87
Student7374,82
Student7375,87
Student7376,78
Student7377,75
Student7378,82
Student7379,86
Student7380,79
Student7381,94
Student7382,95
Student7383,79
Student7384,88
Student7385,80
Student7386,89
Student7387,95
Student7388,97
Student7389,99
Student7390,76
Student7391,73
Student7392,96
Student7393,91
Student7394,99
Student7395,74
Student7396,84
Student7397,97
Student7398,91
Student7399,71
Student7400,86
Student7401,81
Student7402,71
Student7403,89
Student7404,84
Student7405,75
Student7406,70
Student7407,73
Student7408,88
Student7409,98
Student7410,82
Student7411,94
Student7412,92
Student7413,88
Student7414,88
Student7415,80
Student7416,98
Student7417,96
Student7418,79
Student7419,93
Student7420,88
Student7421,87
Student7422,89
Student7423,80
Student7424,84
Student7425,96
Student7426,75
Student7427,95
Student7428,89
Student7429,76
Student7430,93
Student7431,85
Student7432,95
Student7433,81
Student7434,84
Student7435,86
Student7436,100
Student7437,73
Student7438,74
Student7439,86
Student7440,98
Student7441,94
Student7442,96
Student7443,74
Student7444,71
Student7445,80
Student7446,93
Student7447,74
Student7448,72
Student7449,94
Student7450,74
Student7451,81
Student7452,83
Student7453,81
Student7454,100
Student7455,77
Student7456,92
Student7457,77
Student7458,91
Student7459,100
Student7460,81
Student7461,100
Student7462,99
Student7463,79
Student7464,100
Student7465,83
Student7466,83
Student7467,92
Student7468,72
Student7469,93
Student7470,97
Student7471,81
Student7472,83
Student7473,72
Student7474,87
Student7475,76
Student7476,86
Student7477,75
Student7478,95
Student7479,80
Student7480,80
Student7481,88
Student7482,100
Student7483,78
Student7484,75
Student7485,100
Student7486,72
Student7487,70
Student7488,88
Student7489,71
Student7490,99
Student7491,78
Student7492,85
Student7493,86
Student7494,86
Student7495,73
Student7496,98
Student7497,82
Student7498,75
Student7499,86
Student7500,82
Student7501,90
Student7502,74
Student7503,83
Student7504,100
Student7505,97
Student7506,91
Student7507,91
Student7508,72
Student7509,95
Student7510,73
Student7511,77
Student7512,95
Student7513,84
Student7514,90
Student7515,94
Student7516,94
Student7517,75
Student7518,85
Student7519,83
Student7520,80
Student7521,79
Student7522,72
Student7523,80
Student7524,72
Student7525,81
Student7526,84
Student7527,97
Student7528,96
Student7529,91
Student7530,84
Student7531,76
Student7532,80
Student7533,70
Student7534,78
Student7535,74
Student7536,76
Student7537,93
Student7538,80
Student7539,84
Student7540,94
Student7541,99
Student7542,100
Student7543,86
Student7544,75
Student7545,83
Student7546,71
Student7547,99
Student7548,92
Student7549,89
Student7550,96
Student7551,79
Student7552,92
Student7553,77
Student7554,94
Student7555,99
Student7556,90
Student7557,94
Student7558,85
Student7559,97
Student7560,88
Student7561,95
Student7562,72
Student7563,82
Student7564,82
Student7565,76
Student7566,85
Student7567,75
Student7568,77
Student7569,76
Student7570,71
Student7571,92
Student7572,90
Student7573,82
Student7574,70
Student7575,99
Student7576,98
Student7577,74
Student7578,98
Student7579,71
Student7580,71
Student7581,85
Student7582,85
Student7583,77
Student7584,91
Student7585,80
Student7586,74
Student7587,85
Student7588,92
Student7589,88
Student7590,100
Student7591,97
Student7592,89
Student7593,72
Student7594,80
Student7595,95
Student7596,98
Student7597,76
Student7598,76
Student7599,75
Student7600,87
Student7601,92
Student7602,81
Student7603,76
Student7604,83
Student7605,87
Student7606,89
Student7607,79
Student7608,90
Student7609,88
Student7610,71
Student7611,70
Student7612,73
Student7613,74
Student7614,84
Student7615,85
Student7616,78
Student7617,83
Student7618,93
Student7619,98
Student7620,84
Student7621,96
Student7622,82
Student7623,84
Student7624,87
Student7625,79
Student7626,95
Student7627,91
Student7628,96
Student7629,93
Student7630,91
Student7631,74
Student7632,91
Student7633,87
Student7634,77
Student7635,81
Student7636,85
Student7637,91
Student7638,77
Student7639,78
Student7640,74
Student7641,98
Student7642,100
Student7643,89
Student7644,91
Student7645,76
Student7646,76
Student7647,87
Student7648,100
Student7649,76
Student7650,75
Student7651,80
Student7652,81
Student7653,73
Student7654,95
Student7655,78
Student7656,86
Student7657,90
Student7658,73
Student7659,71
Student7660,74
Student7661,76
Student7662,76
Student7663,70
Student7664,97
Student7665,91
Student7666,98
Student7667,73
Student7668,71
Student7669,97
Student7670,75
Student7671,96
Student7672,84
Student7673,90
Student7674,76
Student7675,96
Student7676,72
Student7677,78
Student7678,96
Student7679,81
Student7680,77
Student7681,95
Student7682,79
Student7683,83
Student7684,91
Student7685,79
Student7686,75
Student7687,83
Student7688,78
Student7689,82
Student7690,97
Student7691,78
Student7692,88
Student7693,89
Student7694,84
Student7695,83
Student7696,79
Student7697,77
Student7698,91
Student7699,78
Student7700,96
Student7701,79
Student7702,89
Student7703,93
Student7704,71
Student7705,97
Student7706,100
Student7707,90
Student7708,80
Student7709,84
Student7710,83
Student7711,93
Student7712,85
Student7713,88
Student7714,71
Student7715,71
Student7716,93
Student7717,76
Student7718,90
Student7719,89
Student7720,97
Student7721,94
Student7722,81
Student7723,75
Student7724,99
Student7725,70
Student7726,94
Student7727,83
Student7728,91
Student7729,99
Student7730,94
Student7731,75
Student7732,84
Student7733,89
Student7734,77
Student7735,97
Student7736,90
Student7737,96
Student7738,94
Student7739,86
Student7740,90
Student7741,95
Student7742,72
Student7743,89
Student7744,89
Student7745,96
Student7746,70
Student7747,85
Student7748,73
Student7749,70
Student7750,74
Student7751,84
Student7752,88
Student7753,83
Student7754,71
Student7755,79
Student7756,87
Student7757,88
Student7758,89
Student7759,71
Student7760,100
Student7761,97
Student7762,90
Student7763,79
Student7764,94
Student7765,92
Student7766,72
Student7767,96
Student7768,86
Student7769,99
Student7770,72
Student7771,90
Student7772,86
Student7773,83
Student7774,85
Student7775,71
Student7776,89
Student7777,95
Student7778,85
Student7779,81
Student7780,89
Student7781,71
Student7782,87
Student7783,92
Student7784,75
Student7785,84
Student7786,98
Student7787,85
Student7788,83
Student7789,98
Student7790,91
Student7791,96
Student7792,83
Student7793,72
Student7794,72
Student7795,82
Student7796,80
Student7797,88
Student7798,70
Student7799,100
Student7800,71
Student7801,87
Student7802,70
Student7803,99
Student7804,89
Student7805,99
Student7806,80
Student7807,73
Student7808,86
Student7809,89
Student7810,79
Student7811,82
Student7812,89
Student7813,96
Student7814,94
Student7815,73
Student7816,92
Student7817,96
Student7818,97
Student7819,75
Student7820,95
Student7821,89
Student7822,70
Student7823,97
Student7824,92
Student7825,90
Student7826,71
Student7827,72
Student7828,92
Student7829,90
Student7830,89
Student7831,88
Student7832,77
Student7833,70
Student7834,89
Student7835,75
Student7836,94
Student7837,77
Student7838,75
Student7839,100
Student7840,82
Student7841,70
Student7842,72
Student7843,83
Student7844,87
Student7845,96
Student7846,83
Student7847,91
Student7848,88
Student7849,85
Student7850,78
Student7851,77
Student7852,79
Student7853,92
Student7854,92
Student7855,100
Student7856,92
Student7857,93
Student7858,84
Student7859,71
Student7860,73
Student7861,76
Student7862,88
Student7863,84
Student7864,98
Student7865,71
Student7866,98
Student7867,81
Student7868,77
Student7869,84
Student7870,81
Student7871,88
Student7872,82
Student7873,78
Student7874,100
Student7875,94
Student7876,94
Student7877,85
Student7878,89
Student7879,94
Student7880,95
Student7881,90
Student7882,86
Student7883,86
Student7884,85
Student7885,87
Student7886,77
Student7887,85
Student7888,91
Student7889,100
Student7890,80
Student7891,97
Student7892,92
Student7893,81
Student7894,72
Student7895,83
Student7896,76
Student7897,89
Student7898,90
Student7899,97
Student7900,98
Student7901,74
Student7902,85
Student7903,79
Student7904,85
Student7905,94
Student7906,72
Student7907,73
Student7908,77
Student7909,81
Student7910,78
Student7911,92
Student7912,92
Student7913,86
Student7914,79
Student7915,70
Student7916,71
Student7917,88
Student7918,100
Student7919,70
Student7920,90
Student7921,81
Student7922,77
Student7923,99
Student7924,80
Student7925,71
Student7926,94
Student7927,92
Student7928,90
Student7929,92
Student7930,88
Student7931,78
Student7932,90
Student7933,71
Student7934,86
Student7935,99
Student7936,70
Student7937,95
Student7938,73
Student7939,81
Student7940,89
Student7941,78
Student7942,93
Student7943,97
Student7944,78
Student7945,71
Student7946,81
Student7947,74
Student7948,81
Student7949,95
Student7950,87
Student7951,99
Student7952,92
Student7953,79
Student7954,88
Student7955,75
Student7956,92
Student7957,84
Student7958,98
Student7959,94
Student7960,78
Student7961,100
Student7962,81
Student7963,72
Student7964,87
Student7965,88
Student7966,79
Student7967,92
Student7968,86
Student7969,72
Student7970,74
Student7971,94
Student7972,96
Student7973,84
Student7974,90
Student7975,85
Student7976,96
Student7977,93
Student7978,88
Student7979,73
Student7980,98
Student7981,99
Student7982,71
Student7983,72
Student7984,77
Student7985,83
Student7986,87
Student7987,87
Student7988,70
Student7989,94
Student7990,84
Student7991,85
Student7992,82
Student7993,88
Student7994,81
Student7995,72
Student7996,80
Student7997,100
Student7998,89
Student7999,97
Student8000,89
Student8001,82
Student8002,86
Student8003,88
Student8004,86
Student8005,83
Student8006,79
Student8007,85
Student8008,77
Student8009,89
Student8010,96
Student8011,95
Student8012,91
Student8013,79
Student8014,71
Student8015,70
Student8016,86
Student8017,80
Student8018,75
Student8019,91
Student8020,91
Student8021,71
Student8022,97
Student8023,81
Student8024,90
Student8025,77
Student8026,86
Student8027,90
Student8028,97
Student8029,83
Student8030,92
Student8031,78
Student8032,82
Student8033,89
Student8034,79
Student8035,98
Student8036,72
Student8037,87
Student8038,76
Student8039,84
Student8040,96
Student8041,96
Student8042,98
Student8043,71
Student8044,98
Student8045,84
Student8046,96
Student8047,73
Student8048,100
Student8049,85
Student8050,95
Student8051,92
Student8052,91
Student8053,70
Student8054,85
Student8055,85
Student8056,80
Student8057,95
Student8058,100
Student8059,72
Student8060,97
Student8061,73
Student8062,76
Student8063,99
Student8064,84
Student8065,98
Student8066,86
Student8067,70
Student8068,90
Student8069,76
Student8070,94
Student8071,95
Student8072,93
Student8073,87
Student8074,74
Student8075,78
Student8076,72
Student8077,99
Student8078,94
Student8079,88
Student8080,81
Student8081,95
Student8082,87
Student8083,78
Student8084,73
Student8085,81
Student8086,99
Student8087,78
Student8088,70
Student8089,100
Student8090,77
Student8091,96
Student8092,88
Student8093,80
Student8094,70
Student8095,90
Student8096,83
Student8097,83
Student8098,78
Student8099,89
Student8100,73
Student8101,70
Student8102,71
Student8103,85
Student8104,94
Student8105,72
Student8106,94
Student8107,84
Student8108,77
Student8109,85
Student8110,81
Student8111,72
Student8112,82
Student8113,90
Student8114,70
Student8115,99
Student8116,70
Student8117,80
Student8118,74
Student8119,76
Student8120,92
Student8121,100
Student8122,76
Student8123,82
Student8124,95
Student8125,84
Student8126,96
Student8127,98
Student8128,71
Student8129,100
Student8130,88
Student8131,74
Student8132,76
Student8133,95
Student8134,77
Student8135,86
Student8136,76
Student8137,75
Student8138,93
